step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
1,CASH_OUT,44670.27,47996.34,3326.07,133002.68,817.21,0
1,CASH_IN,64945.57,20170.0,85115.57,1818709.46,1178808.14,0
1,PAYMENT,4461.08,9016.0,4554.92,0.0,0.0,0
1,PAYMENT,3223.87,14697.0,11473.13,0.0,0.0,0
1,PAYMENT,3224.21,0.0,0.0,0.0,0.0,0
1,TRANSFER,79386.85,0.0,0.0,424841.44,157982.12,0
1,PAYMENT,7415.77,106582.0,99166.23,0.0,0.0,0
1,PAYMENT,6.42,18462.78,18456.36,0.0,0.0,0
1,PAYMENT,1559.66,18456.36,16896.7,0.0,0.0,0
1,PAYMENT,2548.85,22186.0,19637.15,0.0,0.0,0
1,PAYMENT,271.32,22253.75,21982.42,0.0,0.0,0
1,PAYMENT,1454.92,21982.42,20527.5,0.0,0.0,0
1,PAYMENT,2666.96,20527.5,17860.54,0.0,0.0,0
1,DEBIT,3180.02,144141.0,140960.98,98247.27,54985.05,0
1,PAYMENT,2550.35,2194.0,0.0,0.0,0.0,0
1,PAYMENT,842.33,5382.0,4539.67,0.0,0.0,0
1,PAYMENT,16085.74,13539.0,0.0,0.0,0.0,0
1,PAYMENT,4223.24,9448.0,5224.76,0.0,0.0,0
1,PAYMENT,1993.24,1782877.6,1780884.37,0.0,0.0,0
1,CASH_OUT,457552.45,1780884.37,1323331.91,988366.44,1363368.51,0
1,PAYMENT,4894.96,7621.0,2726.04,0.0,0.0,0
1,PAYMENT,7331.22,710.0,0.0,0.0,0.0,0
1,PAYMENT,7286.11,1049.0,0.0,0.0,0.0,0
1,PAYMENT,6258.29,0.0,0.0,0.0,0.0,0
1,PAYMENT,16859.52,0.0,0.0,0.0,0.0,0
1,PAYMENT,4416.9,0.0,0.0,0.0,0.0,0
1,PAYMENT,4139.95,0.0,0.0,0.0,0.0,0
1,PAYMENT,25642.6,0.0,0.0,0.0,0.0,0
1,PAYMENT,6394.36,0.0,0.0,0.0,0.0,0
1,PAYMENT,53.35,0.0,0.0,0.0,0.0,0
1,PAYMENT,1902.1,0.0,0.0,0.0,0.0,0
1,PAYMENT,5568.56,0.0,0.0,0.0,0.0,0
1,PAYMENT,406.11,0.0,0.0,0.0,0.0,0
1,PAYMENT,15028.75,0.0,0.0,0.0,0.0,0
1,PAYMENT,32101.86,0.0,0.0,0.0,0.0,0
1,PAYMENT,6473.96,0.0,0.0,0.0,0.0,0
1,PAYMENT,7577.43,0.0,0.0,0.0,0.0,0
1,PAYMENT,20135.64,0.0,0.0,0.0,0.0,0
1,PAYMENT,18832.61,0.0,0.0,0.0,0.0,0
1,PAYMENT,11468.9,124592.12,113123.22,0.0,0.0,0
1,TRANSFER,138647.54,113123.22,0.0,2754218.78,2107778.11,0
1,DEBIT,3870.28,317403.38,313533.1,6519.3,10389.58,0
1,PAYMENT,4627.42,313533.1,308905.68,0.0,0.0,0
1,PAYMENT,2517.79,57533.18,55015.39,0.0,0.0,0
1,CASH_OUT,100939.43,55015.39,0.0,217355.79,67268.02,0
1,DEBIT,3455.98,301.0,0.0,332787.69,265092.36,0
1,PAYMENT,1068.45,11411.0,10342.55,0.0,0.0,0
1,DEBIT,454.51,30818.0,30363.49,916.0,1370.51,0
1,TRANSFER,302665.03,40130.0,0.0,0.0,217862.21,0
1,PAYMENT,885.95,588.0,0.0,0.0,0.0,0
1,PAYMENT,4137.89,30966.0,26828.11,0.0,0.0,0
1,PAYMENT,5504.59,1753763.89,1748259.3,0.0,0.0,0
1,PAYMENT,3780.15,1748259.3,1744479.15,0.0,0.0,0
1,PAYMENT,3504.75,207.0,0.0,0.0,0.0,0
1,PAYMENT,2716.67,11831.07,9114.4,0.0,0.0,0
1,PAYMENT,4219.94,9114.4,4894.45,0.0,0.0,0
1,PAYMENT,5831.05,333749.58,327918.53,0.0,0.0,0
1,PAYMENT,9855.36,327918.53,318063.17,0.0,0.0,0
1,PAYMENT,10726.49,318063.17,307336.68,0.0,0.0,0
1,PAYMENT,1833.22,57589.0,55755.78,0.0,0.0,0
1,TRANSFER,34115.82,32043.0,0.0,245.56,34361.39,0
1,PAYMENT,2210.66,32902.0,30691.34,0.0,0.0,0
1,TRANSFER,22190.99,52231.01,30040.03,0.0,22190.99,0
1,CASH_IN,168451.53,30040.03,198491.56,707354.01,247063.16,0
1,CASH_IN,123545.77,198491.56,322037.33,1739653.99,1114787.21,0
1,CASH_IN,28463.91,322037.33,350501.24,380057.08,353532.56,0
1,CASH_IN,42012.45,350501.24,350501.24,350501.24,9291619.62,0
1,CASH_IN,170686.08,350501.24,521187.32,273169.81,69756.86,0
1,CASH_IN,283561.25,521187.32,804748.56,504228.28,157982.12,0
1,CASH_IN,215742.75,804748.56,1020491.31,1616108.22,1114787.21,0
1,CASH_IN,56869.53,1020491.31,1077360.84,179620.02,122750.49,0
1,CASH_IN,13553.79,1077360.84,1090914.63,722161.86,708608.07,0
1,CASH_IN,192461.6,1090914.63,1283376.23,380847.76,122027.28,0
1,CASH_IN,357220.77,1283376.23,1640596.99,950671.27,593737.38,0
1,CASH_IN,32726.88,1640596.99,1673323.87,102483.74,69756.86,0
1,CASH_IN,28212.4,1673323.87,1701536.27,61220.85,33008.44,0
1,CASH_IN,360997.83,1701536.27,2062534.09,1323331.91,971418.91,0
1,CASH_IN,141632.37,2062534.09,2204166.47,233940.02,92307.65,0
1,CASH_IN,332359.2,2204166.47,2536525.67,1411244.12,1254956.07,0
1,CASH_IN,78423.86,2536525.67,2614949.53,962334.09,971418.91,0
1,CASH_IN,131011.3,2614949.53,2745960.83,228275.07,97263.78,0
1,CASH_IN,215798.0,2745960.83,2961758.83,17090441.1,16874643.09,0
1,CASH_IN,65236.81,2961758.83,3026995.64,423238.86,277515.05,0
1,CASH_IN,65934.11,3026995.64,3092929.75,784048.39,557537.26,0
1,CASH_IN,336237.38,3092929.75,3429167.12,3890536.65,3554299.27,0
1,CASH_IN,293530.31,3429167.12,3722697.43,308905.68,15375.37,0
1,CASH_IN,551607.7,3722697.43,4274305.14,2646673.85,2025098.66,0
1,CASH_IN,80448.13,4274305.14,4354753.26,124139.21,43691.09,0
1,CASH_IN,58447.8,4354753.26,4413201.07,141036.89,16997.22,0
1,CASH_IN,36860.96,4413201.07,4450062.03,241683.81,204822.85,0
1,CASH_IN,99295.78,4450062.03,4549357.8,3560961.83,3461666.05,0
1,CASH_IN,49031.62,4549357.8,4598389.42,378578.48,387263.02,0
1,CASH_IN,134469.08,4598389.42,4732858.5,669906.01,97128.19,0
1,CASH_IN,265098.67,4732858.5,4997957.17,303300.81,502480.02,0
1,CASH_IN,65591.87,4997957.17,5063549.04,82589.09,16997.22,0
1,CASH_IN,266803.57,5063549.04,5330352.61,535436.92,97128.19,0
1,CASH_IN,616461.19,5330352.61,5946813.8,10648522.43,9940339.29,0
1,CASH_IN,80487.01,5946813.8,6027300.81,358002.06,277515.05,0
1,CASH_IN,46442.24,6027300.81,6073743.04,101427.29,54985.05,0
1,CASH_IN,50137.65,6073743.04,6123880.69,318295.22,67268.02,0
1,CASH_IN,474447.95,6123880.69,6598328.65,1744479.15,1178808.14,0
1,CASH_IN,70139.43,6598328.65,6668468.08,19516116.38,19169204.93,0
1,CASH_IN,201342.13,6668468.08,6869810.21,268157.57,67268.02,0
1,CASH_IN,28625.92,6869810.21,6898436.13,302665.03,217862.21,0
1,CASH_IN,125492.59,6898436.13,7023928.71,1562180.78,1015132.48,0
1,CASH_IN,82550.39,7023928.71,7106479.1,1445918.89,1363368.51,0
1,CASH_IN,114275.55,7106479.1,7220754.65,272709.33,158433.78,0
1,CASH_IN,43906.79,7220754.65,7264661.44,101378.93,57472.15,0
1,CASH_IN,131250.53,7264661.44,7395911.97,272361.15,141110.62,0
1,CASH_IN,4865.48,7395911.97,7400777.45,274039.11,217862.21,0
1,CASH_IN,283711.39,7400777.45,7684488.84,5155339.36,3997768.55,0
1,CASH_IN,8921.26,7684488.84,7693410.1,14149.13,5227.86,0
1,CASH_IN,91721.95,7693410.1,7785132.05,10032061.25,9940339.29,0
1,CASH_IN,94096.34,7785132.05,7879228.39,1624290.41,1186556.81,0
1,CASH_IN,157964.89,7879228.39,8037193.29,405572.05,252055.24,0
1,CASH_IN,51311.41,8037193.29,8088504.7,269173.62,217862.21,0
1,CASH_IN,46757.44,8088504.7,8135262.14,814466.17,420946.86,0
1,CASH_IN,15069.79,8135262.14,8150331.93,17082.91,1229.81,0
1,CASH_IN,783.31,8150331.93,8151115.24,2013.12,1229.81,0
1,CASH_IN,25927.54,8151115.24,8177042.78,129337.61,60738.03,0
1,CASH_IN,42672.03,8177042.78,8219714.81,103410.07,60738.03,0
1,CASH_IN,49236.53,8219714.81,8268951.34,307336.68,95508.95,0
1,CASH_IN,16236.25,8268951.34,8285187.59,316204.61,139915.18,0
1,CASH_IN,276772.02,8285187.59,8561959.61,19445976.95,19169204.93,0
1,CASH_IN,95956.43,8561959.61,8657916.04,883910.23,971418.91,0
1,CASH_IN,632840.5,8657916.04,9290756.54,6498873.04,5515763.34,0
1,CASH_IN,863.08,9290756.54,9291619.62,5577.88,4714.8,0
1,PAYMENT,4058.66,287.0,0.0,0.0,0.0,0
1,PAYMENT,12040.95,5076.0,0.0,0.0,0.0,0
1,PAYMENT,4685.16,363942.31,359257.15,0.0,0.0,0
1,CASH_OUT,218499.73,359257.15,140757.42,3201603.35,3420103.09,0
1,CASH_OUT,107440.87,140757.42,33316.54,266398.11,373838.99,0
1,PAYMENT,5055.39,50818.0,45762.61,0.0,0.0,0
1,PAYMENT,7846.95,66203.63,58356.68,0.0,0.0,0
1,PAYMENT,4412.45,58356.68,53944.23,0.0,0.0,0
1,PAYMENT,14736.92,53944.23,39207.31,0.0,0.0,0
1,TRANSFER,17488.56,14180.0,0.0,182385.22,199873.79,0
1,PAYMENT,264.93,0.0,0.0,0.0,0.0,0
1,CASH_OUT,222321.36,0.0,0.0,4871627.98,3997768.55,0
1,DEBIT,8972.41,331601.0,322628.59,1558462.41,1567434.81,0
1,PAYMENT,4079.37,34458.0,30378.63,0.0,0.0,0
1,PAYMENT,6226.79,50.0,0.0,0.0,0.0,0
1,PAYMENT,6490.69,14703.0,8212.31,0.0,0.0,0
1,PAYMENT,7837.56,41373.0,33535.44,0.0,0.0,0
1,PAYMENT,4348.75,33535.44,29186.69,0.0,0.0,0
1,TRANSFER,46961.7,124672.0,77710.3,11342.0,42900.67,0
1,TRANSFER,373610.77,17159.94,0.0,38202.14,502480.02,0
1,TRANSFER,90667.11,0.0,0.0,411812.91,502480.02,0
1,TRANSFER,114580.22,0.0,0.0,2095066.14,2025098.66,0
1,DEBIT,4448.09,8739.69,4291.6,247607.16,252055.24,0
1,CASH_OUT,549884.88,4291.6,0.0,9576311.43,10588885.27,0
1,PAYMENT,3697.53,19766.0,16068.47,0.0,0.0,0
1,PAYMENT,6350.75,20071.0,13720.25,0.0,0.0,0
1,PAYMENT,3154.47,13720.25,10565.78,0.0,0.0,0
1,PAYMENT,23430.56,10565.78,0.0,0.0,0.0,0
1,PAYMENT,5875.05,121527.0,115651.95,0.0,0.0,0
1,PAYMENT,2261.94,11348.0,9086.06,0.0,0.0,0
1,CASH_OUT,219630.79,19779.08,0.0,29186.69,248817.48,0
1,PAYMENT,10021.49,0.0,0.0,0.0,0.0,0
1,PAYMENT,2349.71,61.0,0.0,0.0,0.0,0
1,CASH_OUT,512866.85,0.0,0.0,762012.3,1268668.92,0
1,PAYMENT,4280.41,253537.0,249256.59,0.0,0.0,0
1,PAYMENT,471.01,36616.0,36144.99,0.0,0.0,0
1,DEBIT,1939.39,1029.0,0.0,351593.17,353532.56,0
1,PAYMENT,2399.75,19907.0,17507.25,0.0,0.0,0
1,TRANSFER,156232.74,155456.0,0.0,6419052.84,6453430.91,0
1,DEBIT,930.99,18354.65,17423.66,17230.8,18161.79,0
1,PAYMENT,331.4,17423.66,17092.25,0.0,0.0,0
1,PAYMENT,11607.88,17092.25,5484.37,0.0,0.0,0
1,PAYMENT,3603.99,418.0,0.0,0.0,0.0,0
1,CASH_OUT,159657.1,0.0,0.0,2640580.83,2444985.19,0
1,CASH_OUT,68051.17,0.0,0.0,1078884.91,1254956.07,0
1,DEBIT,2607.6,8510.0,5902.4,58303.7,42900.67,0
1,TRANSFER,345858.07,21523.0,0.0,0.0,45881.29,0
1,PAYMENT,6990.18,60911.31,53921.13,0.0,0.0,0
1,PAYMENT,11020.46,53921.13,42900.67,0.0,0.0,0
1,TRANSFER,194415.49,740.0,0.0,362.44,6706.68,0
1,DEBIT,7434.58,763.0,0.0,11040.12,18474.7,0
1,PAYMENT,6111.1,31574.0,25462.9,0.0,0.0,0
1,PAYMENT,7991.07,64676.15,56685.08,0.0,0.0,0
1,CASH_IN,299976.78,56685.08,356661.87,345858.07,45881.29,0
1,CASH_IN,78772.04,356661.87,435433.91,146534.96,67762.92,0
1,CASH_IN,85584.66,435433.91,521018.57,736780.84,424250.45,0
1,CASH_IN,187256.62,521018.57,521018.57,521018.57,4891090.56,0
1,CASH_IN,629989.76,521018.57,1151008.33,11395250.73,10681238.79,0
1,CASH_IN,29025.9,1151008.33,1180034.22,87345.62,58319.72,0
1,CASH_IN,27948.65,1180034.22,1207982.87,30557.29,2608.64,0
1,CASH_IN,91223.06,1207982.87,1299205.93,1270031.2,1178808.14,0
1,CASH_IN,62684.91,1299205.93,1361890.84,220667.03,157982.12,0
1,CASH_IN,355252.74,1361890.84,1717143.58,2800237.93,2444985.19,0
1,CASH_IN,374419.58,1717143.58,2091563.17,5093949.34,3997768.55,0
1,CASH_IN,71151.31,2091563.17,2162714.48,336243.67,265092.36,0
1,CASH_IN,66358.89,2162714.48,2229073.36,188386.17,122027.28,0
1,CASH_IN,346761.87,2229073.36,2575835.23,767708.73,420946.86,0
1,CASH_IN,291839.31,2575835.23,2867674.55,538902.48,247063.16,0
1,CASH_IN,285578.26,2867674.55,3153252.8,1400365.47,1114787.21,0
1,CASH_IN,398354.37,3153252.8,3551607.17,4719529.75,3997768.55,0
1,CASH_IN,112637.63,3551607.17,3664244.8,808818.01,651524.92,0
1,CASH_IN,162591.2,3664244.8,3826836.0,258100.15,95508.95,0
1,CASH_IN,193448.55,3826836.0,4020284.55,1875536.09,1412484.09,0
1,CASH_IN,334092.55,4020284.55,4354377.1,555220.45,130747.56,0
1,CASH_IN,90380.34,4354377.1,4444757.44,221127.9,130747.56,0
1,CASH_IN,160053.19,4444757.44,4604810.63,299968.36,139915.18,0
1,CASH_IN,286279.93,4604810.63,4891090.56,1530194.07,1186556.81,0
1,PAYMENT,3879.16,11310.1,7430.94,0.0,0.0,0
1,CASH_IN,158483.1,7430.94,165914.04,1274879.15,1268668.92,0
1,CASH_IN,240680.1,165914.04,406594.14,4860478.66,4619798.56,0
1,CASH_IN,42198.41,406594.14,448792.55,49029.24,6830.83,0
1,CASH_IN,280403.82,448792.55,729196.37,5866032.54,5515763.34,0
1,CASH_IN,421555.71,729196.37,1150752.08,1436688.2,1015132.48,0
1,CASH_IN,150550.59,1150752.08,1301302.67,328670.75,178120.16,0
1,CASH_IN,83153.23,1301302.67,1384455.91,88634.05,0.0,0
1,CASH_IN,269603.45,1384455.91,1654059.36,1682087.54,1412484.09,0
1,CASH_IN,188071.25,1654059.36,1842130.61,194777.92,6706.68,0
1,CASH_IN,263590.95,1842130.61,2105721.56,582228.32,318637.36,0
1,CASH_IN,373152.4,2105721.56,2478873.97,2892866.31,2107778.11,0
1,CASH_IN,121854.66,2478873.97,2600728.62,6575285.57,6453430.91,0
1,CASH_IN,31657.28,2600728.62,2632385.91,39207.31,7550.03,0
1,CASH_IN,428248.35,2632385.91,3060634.26,928880.06,500631.71,0
1,CASH_IN,323406.83,3060634.26,3384041.09,4321175.39,3997768.55,0
1,CASH_IN,258938.11,3384041.09,3642979.2,955476.46,897150.84,0
1,CASH_IN,226945.73,3642979.2,3869924.93,651196.18,424250.45,0
1,CASH_IN,171505.17,3869924.93,4041430.1,268633.35,97128.19,0
1,CASH_IN,184547.7,4041430.1,4225977.8,2209646.36,2025098.66,0
1,CASH_IN,155608.53,4225977.8,4381586.33,371459.81,215851.28,0
1,CASH_IN,69865.39,4381586.33,4451451.72,5585628.72,5515763.34,0
1,CASH_IN,44655.46,4451451.72,4496107.18,696180.38,651524.92,0
1,CASH_IN,411935.8,4496107.18,4908042.98,2519713.91,2107778.11,0
1,CASH_IN,552812.46,4908042.98,5460855.44,2615738.07,1517262.16,0
1,CASH_IN,84022.18,5460855.44,5544877.62,10765260.97,10681238.79,0
1,CASH_IN,57357.33,5544877.62,5602234.95,1243914.14,1186556.81,0
1,DEBIT,286.87,3014.0,2727.13,593450.51,593737.38,0
1,PAYMENT,11068.42,255812.75,244744.34,0.0,0.0,0
1,PAYMENT,3524.08,244744.34,241220.25,0.0,0.0,0
1,PAYMENT,11430.86,10972.0,0.0,0.0,0.0,0
1,PAYMENT,6769.91,132597.0,125827.09,0.0,0.0,0
1,PAYMENT,8271.42,42030.0,33758.58,0.0,0.0,0
1,DEBIT,452.57,62396.0,61943.43,66815.45,67268.02,0
1,PAYMENT,2707.76,62975.0,60267.24,0.0,0.0,0
1,TRANSFER,200612.49,26019.0,0.0,696538.35,897150.84,0
1,PAYMENT,4253.87,177672.95,173419.08,0.0,0.0,0
1,PAYMENT,3619.35,173419.08,169799.73,0.0,0.0,0
1,PAYMENT,22940.17,169799.73,146859.56,0.0,0.0,0
1,PAYMENT,5376.67,146859.56,141482.89,0.0,0.0,0
1,PAYMENT,6822.41,141482.89,134660.49,0.0,0.0,0
1,PAYMENT,9855.76,134660.49,124804.72,0.0,0.0,0
1,PAYMENT,186.22,124804.72,124618.5,0.0,0.0,0
1,PAYMENT,4189.31,124618.5,120429.2,0.0,0.0,0
1,PAYMENT,26784.93,120429.2,93644.26,0.0,0.0,0
1,PAYMENT,4623.81,93644.26,89020.46,0.0,0.0,0
1,PAYMENT,2765.61,89020.46,86254.85,0.0,0.0,0
1,PAYMENT,1637.53,86254.85,84617.31,0.0,0.0,0
1,PAYMENT,2893.12,84617.31,81724.2,0.0,0.0,0
1,PAYMENT,8246.79,81724.2,73477.41,0.0,0.0,0
1,PAYMENT,24174.02,73477.41,49303.38,0.0,0.0,0
1,PAYMENT,5340.28,49303.38,43963.1,0.0,0.0,0
1,PAYMENT,2369.48,43963.1,41593.62,0.0,0.0,0
1,PAYMENT,3009.63,41593.62,38583.99,0.0,0.0,0
1,PAYMENT,32535.91,38583.99,6048.08,0.0,0.0,0
1,PAYMENT,5230.88,6048.08,817.21,0.0,0.0,0
1,PAYMENT,163.72,121823.0,121659.28,0.0,0.0,0
1,PAYMENT,2388.85,39937.0,37548.15,0.0,0.0,0
1,PAYMENT,6980.56,718114.28,711133.71,0.0,0.0,0
1,CASH_OUT,153596.45,711133.71,557537.26,1954368.93,2107965.39,0
1,PAYMENT,436.15,10120.0,9683.85,0.0,0.0,0
1,PAYMENT,1928.87,414.0,0.0,0.0,0.0,0
1,PAYMENT,884.42,47960.0,47075.58,0.0,0.0,0
1,DEBIT,2655.04,21214.0,18558.96,1116396.05,1268668.92,0
1,PAYMENT,4528.17,10637.0,6108.83,0.0,0.0,0
1,TRANSFER,36010.9,5480.82,0.0,371287.33,407298.23,0
1,TRANSFER,183465.11,0.0,0.0,787953.8,971418.91,0
1,TRANSFER,57716.15,0.0,0.0,329546.87,387263.02,0
1,PAYMENT,4074.2,719182.0,715107.8,0.0,0.0,0
1,TRANSFER,601898.44,32239.0,0.0,0.0,601898.44,0
1,PAYMENT,4601.56,49671.0,45069.44,0.0,0.0,0
1,PAYMENT,2286.28,115792.0,113505.72,0.0,0.0,0
1,PAYMENT,10855.04,61733.0,50877.96,0.0,0.0,0
1,PAYMENT,7590.6,21212.0,13621.4,0.0,0.0,0
1,PAYMENT,4887.09,172.0,0.0,0.0,0.0,0
1,PAYMENT,637.26,54260.91,53623.65,0.0,0.0,0
1,TRANSFER,149617.83,53623.65,0.0,1119051.09,1268668.92,0
1,TRANSFER,108019.99,0.0,0.0,1146936.08,1254956.07,0
1,PAYMENT,5509.5,67789.0,62279.5,0.0,0.0,0
1,TRANSFER,83845.22,10538.0,0.0,0.0,83845.22,0
1,PAYMENT,7059.05,2062925.61,2055866.56,0.0,0.0,0
1,CASH_OUT,462688.96,2055866.56,1593177.6,10126196.31,10588885.27,0
1,CASH_OUT,75915.44,1593177.6,1517262.16,117103.5,193018.94,0
1,TRANSFER,383533.35,10339.0,0.0,0.0,383533.35,0
1,PAYMENT,2270.53,41220.0,38949.47,0.0,0.0,0
1,PAYMENT,952.08,170.0,0.0,0.0,0.0,0
1,PAYMENT,7855.62,1679.0,0.0,0.0,0.0,0
1,TRANSFER,347391.16,45584.0,0.0,13993.0,637928.74,0
1,PAYMENT,10255.93,20414.0,10158.07,0.0,0.0,0
1,PAYMENT,10729.47,379832.0,369102.53,0.0,0.0,0
1,PAYMENT,2288.61,45811.0,43522.39,0.0,0.0,0
1,PAYMENT,5674.62,1186556.81,1180882.19,0.0,0.0,0
1,PAYMENT,4546.83,1180882.19,1176335.36,0.0,0.0,0
1,PAYMENT,23235.78,1176335.36,1153099.58,0.0,0.0,0
1,PAYMENT,3697.26,1153099.58,1149402.32,0.0,0.0,0
1,PAYMENT,1215.86,1149402.32,1148186.46,0.0,0.0,0
1,PAYMENT,4377.04,1148186.46,1143809.42,0.0,0.0,0
1,PAYMENT,5899.63,1143809.42,1137909.8,0.0,0.0,0
1,PAYMENT,12128.78,1137909.8,1125781.02,0.0,0.0,0
1,PAYMENT,10972.97,1125781.02,1114808.04,0.0,0.0,0
1,PAYMENT,14157.15,1114808.04,1100650.9,0.0,0.0,0
1,PAYMENT,22941.92,1100650.9,1077708.98,0.0,0.0,0
1,PAYMENT,14223.81,1077708.98,1063485.17,0.0,0.0,0
1,PAYMENT,62820.46,1063485.17,1000664.71,0.0,0.0,0
1,PAYMENT,6001.21,1000664.71,994663.5,0.0,0.0,0
1,PAYMENT,12273.24,994663.5,982390.26,0.0,0.0,0
1,PAYMENT,594.09,82494.0,81899.91,0.0,0.0,0
1,TRANSFER,145515.24,121.0,0.0,265092.36,45982.28,0
1,PAYMENT,6598.82,104777.0,98178.18,0.0,0.0,0
1,TRANSFER,15326.3,105867.0,90540.7,0.0,15326.3,0
1,PAYMENT,6705.75,35765.0,29059.25,0.0,0.0,0
1,PAYMENT,11608.18,290.0,0.0,0.0,0.0,0
1,PAYMENT,6848.97,21964.0,15115.03,0.0,0.0,0
1,PAYMENT,1130.44,155055.0,153924.56,0.0,0.0,0
1,PAYMENT,2279.92,207672.0,205392.08,0.0,0.0,0
1,PAYMENT,6913.46,82436.0,75522.54,0.0,0.0,0
1,DEBIT,3837.3,25591.0,21753.7,50670.0,47923.33,0
1,DEBIT,2589.19,277515.05,274925.86,57472.15,0.0,0
1,PAYMENT,2388.2,274925.86,272537.66,0.0,0.0,0
1,PAYMENT,2232.83,215507.0,213274.17,0.0,0.0,0
1,CASH_IN,93413.63,9071.0,102484.63,3284.0,0.0,0
1,PAYMENT,2221.22,60061.33,57840.12,0.0,0.0,0
1,CASH_OUT,214202.66,57840.12,0.0,965870.05,744264.96,0
1,PAYMENT,2387.09,1164.0,0.0,0.0,0.0,0
1,PAYMENT,10493.4,19198.0,8704.6,0.0,0.0,0
1,PAYMENT,6433.58,122027.28,115593.7,0.0,0.0,0
1,CASH_OUT,136564.27,115593.7,0.0,5515763.34,6609667.12,0
1,PAYMENT,9800.44,119147.0,109346.56,0.0,0.0,0
1,DEBIT,6983.76,11163.0,4179.24,9114.0,20285.79,0
1,PAYMENT,1994.48,59063.0,57068.52,0.0,0.0,0
1,PAYMENT,2064.34,23466.0,21401.66,0.0,0.0,0
1,PAYMENT,10808.31,181833.0,171024.69,0.0,0.0,0
1,PAYMENT,10019.06,5203.54,0.0,0.0,0.0,0
1,PAYMENT,6650.0,0.0,0.0,0.0,0.0,0
1,PAYMENT,9591.5,222813.0,213221.5,0.0,0.0,0
1,DEBIT,9769.9,19098.0,9328.1,67268.02,52845.35,0
1,PAYMENT,727.25,82019.0,81291.75,0.0,0.0,0
1,PAYMENT,6221.43,19735.0,13513.57,0.0,0.0,0
1,TRANSFER,1361.29,16479.0,15117.71,5058.0,0.0,0
1,PAYMENT,4594.28,35243.0,30648.72,0.0,0.0,0
1,PAYMENT,12122.55,10963.66,0.0,0.0,0.0,0
1,CASH_OUT,93459.27,0.0,0.0,410607.6,45982.28,0
1,PAYMENT,1937.5,2220.0,282.5,0.0,0.0,0
1,PAYMENT,2421.15,12358.0,9936.85,0.0,0.0,0
1,DEBIT,2840.25,254.0,0.0,1268668.92,1187114.17,0
1,TRANSFER,279422.78,3561.0,0.0,3461666.05,3726770.23,0
1,PAYMENT,3215.74,500631.71,497415.98,0.0,0.0,0
1,PAYMENT,13890.24,497415.98,483525.74,0.0,0.0,0
1,DEBIT,8371.5,68673.0,60301.5,1517262.16,138395.49,0
1,PAYMENT,5954.9,5014.0,0.0,0.0,0.0,0
1,PAYMENT,9370.51,0.0,0.0,0.0,0.0,0
1,PAYMENT,9496.55,0.0,0.0,0.0,0.0,0
1,PAYMENT,3004.57,0.0,0.0,0.0,0.0,0
1,PAYMENT,4351.58,0.0,0.0,0.0,0.0,0
1,PAYMENT,4674.0,0.0,0.0,0.0,0.0,0
1,PAYMENT,2518.13,0.0,0.0,0.0,0.0,0
1,PAYMENT,6365.0,0.0,0.0,0.0,0.0,0
1,PAYMENT,26035.82,0.0,0.0,0.0,0.0,0
1,PAYMENT,12000.58,0.0,0.0,0.0,0.0,0
1,PAYMENT,5717.58,0.0,0.0,0.0,0.0,0
1,PAYMENT,15646.06,0.0,0.0,0.0,0.0,0
1,PAYMENT,4905.54,294.0,0.0,0.0,0.0,0
1,PAYMENT,7029.12,0.0,0.0,0.0,0.0,0
1,PAYMENT,2374.49,1382.0,0.0,0.0,0.0,0
1,PAYMENT,6579.9,11432.0,4852.1,0.0,0.0,0
1,PAYMENT,2481.59,4852.1,2370.51,0.0,0.0,0
1,PAYMENT,6720.15,2370.51,0.0,0.0,0.0,0
1,PAYMENT,6426.8,6096.0,0.0,0.0,0.0,0
1,PAYMENT,5274.17,129826.0,124551.83,0.0,0.0,0
1,PAYMENT,2475.77,102792.0,100316.23,0.0,0.0,0
1,PAYMENT,4149.27,34867.0,30717.73,0.0,0.0,0
1,PAYMENT,11380.13,77037.91,65657.79,0.0,0.0,0
1,CASH_OUT,119542.86,65657.79,0.0,9940339.29,9367714.52,0
1,PAYMENT,25424.36,69756.86,44332.5,0.0,0.0,0
1,CASH_OUT,289715.28,44332.5,0.0,10588885.27,10155564.02,0
1,PAYMENT,3149.19,0.0,0.0,0.0,0.0,0
1,PAYMENT,18952.73,0.0,0.0,0.0,0.0,0
1,DEBIT,2983.5,19727.26,16743.76,97128.19,100111.69,0
1,PAYMENT,13.54,16743.76,16730.22,0.0,0.0,0
1,PAYMENT,6159.35,92732.0,86572.65,0.0,0.0,0
1,PAYMENT,4209.57,998.0,0.0,0.0,0.0,0
1,PAYMENT,6.93,68267.0,68260.07,0.0,0.0,0
1,PAYMENT,7055.84,48915.0,41859.16,0.0,0.0,0
1,PAYMENT,1058.63,6032.0,4973.37,0.0,0.0,0
1,CASH_IN,95983.62,46465.0,142448.62,0.0,0.0,0
1,PAYMENT,5973.9,58319.72,52345.82,0.0,0.0,0
1,PAYMENT,6397.18,52345.82,45948.64,0.0,0.0,0
1,PAYMENT,3076.45,897150.84,894074.39,0.0,0.0,0
1,CASH_OUT,197761.38,894074.39,696313.01,504066.87,45982.28,0
1,CASH_OUT,100740.53,696313.01,595572.48,6453430.91,6534746.07,0
